genes,reaction,Organism,geneKO,maxATPafterKO,growthAcrossCond,closeness,degree,betweenness,pagerank,reversible,rawVmin,rawVmax,PFBAflux,kcat,MW,Target,Acetyl,Phos
YGR060W,"r_0241",2,0,0.999999999993748,0,0.958055895824198,0.871301775147929,0.102443193646203,0.690734696369537,0,0.679895769715767,0.319977563062235,0.00606195158399699,0.876686297449546,0.125571835326191,0,0,0
YGR061C,"r_0079",2,0,0,0.0919540229885057,0.979605807230891,0.998520710059172,0.0902898314209647,0.787543791519337,0,0.67998391389673,0.320065861090839,0.0887418792221072,0.876686297449546,0.567041881559155,0,0,0
YGR065C,"r_1119",2,0.999999999998741,0.999999999992705,1,0.80039668827388,0.643491124260355,0.000820589061410993,0.430934660083008,0,0.679889307134429,0.319971093186953,0,0.879826980786683,0.171558569261034,-1,0,1
YGR087C,"r_0062",2,0.999999999998741,0.999999999992705,1,0.80576317824093,0.665680473372781,0.024936033915984,0.492497991251491,0,0.679889307134429,0.319971144720131,0,0.876686297449546,0.224138243147371,0,0,0
YGR087C,"r_0064",2,0.999999999998741,0.999999999992705,1,0.806340338865322,0.668639053254438,0.079087856821164,0.539687180821697,0,0.679889307134429,0.319971133677297,0,0.876686297449546,0.224138243147371,0,0,0
YGR087C,"r_0095",2,0.999999999998741,0.999999999992705,1,0.425443374698452,0.014792899408284,7.70647709015531e-06,0.0317779819741608,0,0.679889307134429,0.319971144720125,0,0.876686297449546,0.224138243147371,0,0,0
YGR087C,"r_0567",2,0.999999999998741,0.999999999992705,1,0.805955518077367,0.667159763313609,0.0223854511311185,0.493673181301825,0,0.679889307134429,0.319971118953543,0,0.876686297449546,0.224138243147371,0,0,0
YGR087C,"r_0959",2,0.999999999998741,0.999999999992705,1,0.808267269598368,0.683431952662722,0.0274686811990638,0.535244708581745,0,0.679889307134429,0.32064524881436,0,0.876686297449546,0.224138243147371,0,0,0
YGR087C,"r_0960",2,0.999999999998741,0.999999999992705,1,0.808267269598368,0.683431952662722,0.0274686811990638,0.535244708581745,0,0.679889307134429,0.319971144720123,0,0.876686297449546,0.224138243147371,0,0,0
YGR088W,"r_0255",2,0.999999999997738,0.99999999999368,1,0.790338277631858,0.417159763313609,0.0150647090800345,0.342514082318059,0,0.679889307134429,0.319971376619395,0,0.876686297449546,0.23592971640769,1,1,0
YGR094W,"r_1089",2,0,0.99999999999318,0,0.625291340360654,0.29585798816568,0.00704844116932518,0.266475709825798,0,0.680142190752015,0.32022403048544,0.237206801112925,1.32674931619706,0.476193873807338,1,1,0
YGR094W,"r_1090",2,0,0.99999999999318,0,0.433794737811539,0.0621301775147929,0.00224177513550084,0.220829428257271,0,0.679889307134429,0.319971093186953,0,0.947864802081687,0.476193873807338,1,1,0
YGR096W,"r_1269",2,0.999999999998741,0.999999999992705,1,0.360808817303566,0.0029585798816568,0,0.00261718817279728,0,0.679889307134429,0.319971093186953,0,1.18907280221143,0.171558569261034,0,0,0
YGR110W,"r_2584",2,0.999999999998734,0.999999999993748,1,0.490142039200389,0.167159763313609,0.0576776242115426,0.387456543205415,0,0.679889307134429,0.319971093186953,0,0.876686297449546,0.18669432128582,0,0,0
YGR110W,"r_2585",2,0.999999999998734,0.999999999993748,1,0.490633815827205,0.173076923076923,0.0982582933636533,0.407493850126867,0,0.679889307134429,0.319971093186953,0,0.876686297449546,0.18669432128582,0,0,0
YGR110W,"r_2586",2,0.999999999998734,0.999999999993748,1,0.490142039200389,0.167159763313609,0.0579663108873223,0.38746188313442,0,0.679889307134429,0.319971093186953,0,0.876686297449546,0.18669432128582,0,0,0
YGR110W,"r_2587",2,0.999999999998734,0.999999999993748,1,0.490633815827205,0.173076923076923,0.0983640097586618,0.407497656514172,0,0.679889307134429,0.319971093186953,0,0.876686297449546,0.18669432128582,0,0,0
YGR110W,"r_2588",2,0.999999999998734,0.999999999993748,1,0.490142039200389,0.167159763313609,0.0576776242115427,0.387458157267286,0,0.679889307134429,0.319971093186953,0,0.876686297449546,0.18669432128582,0,0,0
YGR110W,"r_2589",2,0.999999999998734,0.999999999993748,1,0.490633815827205,0.173076923076923,0.10737111605265,0.407710947852586,0,0.679889307134429,0.319971093186953,0,0.876686297449546,0.18669432128582,0,0,0
YGR110W,"r_2590",2,0.999999999998734,0.999999999993748,1,0.490142039200389,0.167159763313609,0.0595341593938907,0.391121705233561,0,0.679889307134429,0.319971093186953,0,0.876686297449546,0.18669432128582,0,0,0
YGR110W,"r_2591",2,0.999999999998734,0.999999999993748,1,0.490633815827205,0.173076923076923,0.0999543180561487,0.411162841066979,0,0.679889307134429,0.319971093186953,0,0.876686297449546,0.18669432128582,0,0,0
YGR110W,"r_2592",2,0.999999999998734,0.999999999993748,1,0.490142039200389,0.167159763313609,0.0592454727181111,0.391127045162566,0,0.679889307134429,0.319971093186953,0,0.876686297449546,0.18669432128582,0,0,0
YGR110W,"r_2593",2,0.999999999998734,0.999999999993748,1,0.490633815827205,0.173076923076923,0.100060564498052,0.411166647454282,0,0.679889307134429,0.319971093186953,0,0.876686297449546,0.18669432128582,0,0,0
YGR110W,"r_2594",2,0.999999999998734,0.999999999993748,1,0.490142039200389,0.167159763313609,0.0595341593938907,0.391123319295432,0,0.679889307134429,0.319971093186953,0,0.876686297449546,0.18669432128582,0,0,0
YGR110W,"r_2595",2,0.999999999998734,0.999999999993748,1,0.490633815827205,0.173076923076923,0.109201597889394,0.411379984046332,0,0.679889307134429,0.319971093186953,0,0.876686297449546,0.18669432128582,0,0,0
YGR110W,"r_2596",2,0.999999999998734,0.999999999993748,1,0.490142039200389,0.167159763313609,0.107825843106544,0.388180035183226,0,0.679889307134429,0.319971093186953,0,0.876686297449546,0.18669432128582,0,0,0
YGR110W,"r_2597",2,0.999999999998734,0.999999999993748,1,0.490633815827205,0.173076923076923,0.153918633404338,0.408204007161524,0,0.679889307134429,0.319971093186953,0,0.876686297449546,0.18669432128582,0,0,0
YGR110W,"r_2598",2,0.999999999998734,0.999999999993748,1,0.490142039200389,0.167159763313609,0.10791296757417,0.388182750401365,0,0.679889307134429,0.319971093186953,0,0.876686297449546,0.18669432128582,0,0,0
YGR110W,"r_2599",2,0.999999999998734,0.999999999993748,1,0.490633815827205,0.173076923076923,0.154023729641974,0.408207813548827,0,0.679889307134429,0.319971093186953,0,0.876686297449546,0.18669432128582,0,0,0
YGR110W,"r_2600",2,0.999999999998734,0.999999999993748,1,0.490142039200389,0.167159763313609,0.107825843106544,0.388180855892653,0,0.679889307134429,0.319971093186953,0,0.876686297449546,0.18669432128582,0,0,0
YGR110W,"r_2601",2,0.999999999998734,0.999999999993748,1,0.490633815827205,0.173076923076923,0.163033057373074,0.408409175281645,0,0.679889307134429,0.319971093186953,0,0.876686297449546,0.18669432128582,0,0,0
YGR110W,"r_2602",2,0.999999999998734,0.999999999993748,1,0.490142039200389,0.167159763313609,0.0576776242115427,0.387456543205415,0,0.679889307134429,0.319971093186953,0,0.876686297449546,0.18669432128582,0,0,0
YGR110W,"r_2603",2,0.999999999998734,0.999999999993748,1,0.490142039200389,0.167159763313609,0.0595341593938907,0.391121705233561,0,0.679889307134429,0.319971093186953,0,0.876686297449546,0.18669432128582,0,0,0
YGR110W,"r_2604",2,0.999999999998734,0.999999999993748,1,0.490142039200389,0.167159763313609,0.107825843106544,0.388180035183226,0,0.679889307134429,0.319971093186953,0,0.876686297449546,0.18669432128582,0,0,0
YGR110W,"r_2605",2,0.999999999998734,0.999999999993748,1,0.490633815827205,0.173076923076923,0.0982582933636533,0.407493850126867,0,0.679889307134429,0.319971093186953,0,0.876686297449546,0.18669432128582,0,0,0
YGR110W,"r_2606",2,0.999999999998734,0.999999999993748,1,0.490633815827205,0.173076923076923,0.0999543180561487,0.411162841066979,0,0.679889307134429,0.319971093186953,0,0.876686297449546,0.18669432128582,0,0,0
YGR110W,"r_2607",2,0.999999999998734,0.999999999993748,1,0.490633815827205,0.173076923076923,0.153918633404338,0.408204007161524,0,0.679889307134429,0.319971093186953,0,0.876686297449546,0.18669432128582,0,0,0
YGR110W,"r_2608",2,0.999999999998734,0.999999999993748,1,0.490142039200389,0.167159763313609,0.0579663108873223,0.38746188313442,0,0.679889307134429,0.319971093186953,0,0.876686297449546,0.18669432128582,0,0,0
YGR110W,"r_2609",2,0.999999999998734,0.999999999993748,1,0.490142039200389,0.167159763313609,0.0592454727181111,0.391127045162566,0,0.679889307134429,0.319971093186953,0,0.876686297449546,0.18669432128582,0,0,0
YGR110W,"r_2610",2,0.999999999998734,0.999999999993748,1,0.490142039200389,0.167159763313609,0.10791296757417,0.388182750401365,0,0.679889307134429,0.319971093186953,0,0.876686297449546,0.18669432128582,0,0,0
YGR110W,"r_2611",2,0.999999999998734,0.999999999993748,1,0.490633815827205,0.173076923076923,0.0983640097586618,0.407497656514172,0,0.679889307134429,0.319971093186953,0,0.876686297449546,0.18669432128582,0,0,0
YGR110W,"r_2612",2,0.999999999998734,0.999999999993748,1,0.490633815827205,0.173076923076923,0.100060564498052,0.411166647454282,0,0.679889307134429,0.319971093186953,0,0.876686297449546,0.18669432128582,0,0,0
YGR110W,"r_2613",2,0.999999999998734,0.999999999993748,1,0.490633815827205,0.173076923076923,0.154023729641974,0.408207813548827,0,0.679889307134429,0.319971093186953,0,0.876686297449546,0.18669432128582,0,0,0
YGR110W,"r_2614",2,0.999999999998734,0.999999999993748,1,0.490142039200389,0.167159763313609,0.0576776242115427,0.387458157267286,0,0.679889307134429,0.319971093186953,0,0.876686297449546,0.18669432128582,0,0,0
YGR110W,"r_2615",2,0.999999999998734,0.999999999993748,1,0.490142039200389,0.167159763313609,0.0595341593938907,0.391123319295432,0,0.679889307134429,0.319971093186953,0,0.876686297449546,0.18669432128582,0,0,0
YGR110W,"r_2616",2,0.999999999998734,0.999999999993748,1,0.490142039200389,0.167159763313609,0.107825843106544,0.388180855892653,0,0.679889307134429,0.319971093186953,0,0.876686297449546,0.18669432128582,0,0,0
YGR110W,"r_2617",2,0.999999999998734,0.999999999993748,1,0.490633815827205,0.173076923076923,0.10737111605265,0.407710947852586,0,0.679889307134429,0.319971093186953,0,0.876686297449546,0.18669432128582,0,0,0
YGR110W,"r_2618",2,0.999999999998734,0.999999999993748,1,0.490633815827205,0.173076923076923,0.109201597889394,0.411379984046332,0,0.679889307134429,0.319971093186953,0,0.876686297449546,0.18669432128582,0,0,0
YGR110W,"r_2619",2,0.999999999998734,0.999999999993748,1,0.490633815827205,0.173076923076923,0.163033057373074,0.408409175281645,0,0.679889307134429,0.319971093186953,0,0.876686297449546,0.18669432128582,0,0,0
YGR121C,"r_1115",2,0.999999999998741,0.999999999992705,1,0.457229997250822,0.0547337278106509,0.000269207897075917,0.0568566239707654,1,0.685230488208215,0.914559395198298,5.01008187064837,1.22441620996409,0.171558569261034,0,0,0
YGR124W,"r_0211",2,0.999999999998741,0.999999999992705,1,0.984839029123945,0.986686390532544,0.138007738312406,0.799472218231247,0,0.679986503899012,0.909169459715457,0.0911713215161924,0.876686297449546,0.235969848302615,0,0,0
YGR138C,"r_1262",2,0.999999999998741,0.999999999992705,1,0.800778794615337,0.644970414201183,0.000869812723136239,0.432131567968131,1,0.679889288852218,0.319971093186953,0,2.36396205292447,0.171558569261034,-1,0,1
YGR138C,"r_1263",2,0.999999999998741,0.999999999992705,1,0.799823877738504,0.640532544378698,4.35169559197991e-05,0.42500937902308,1,0.679889307134429,0.319971093186953,0,1.72343708330367,0.171558569261034,-1,0,1
YGR143W,"r_0006",2,0.999999999998741,0.999999999992705,1,0.800205704915518,0.644970414201183,0.00548590554524466,0.446289758950047,0,0.680973858643259,0.321055874919085,1.01731775473526,1.7553094782177,0.171558569261034,-1,0,1
YGR155W,"r_0309",2,0.999999999998741,0.999999999993748,1,0.796015810290452,0.417159763313609,0.0102114327917869,0.327373948459935,0,0.679889307134429,1,0.00591672293025438,0.876686297449546,0.202311400807719,-1,1,1
YGR157W,"r_2488",2,0.999999999998741,0.999999999992705,1,0.611856754337511,0.186390532544379,0.058265367044609,0.514792942980987,0,0.679889307134429,0.319973873220438,0.00258184273320191,0.876686297449546,0.379727911249924,1,1,0
YGR157W,"r_2489",2,0.999999999998741,0.999999999992705,1,0.611856754337511,0.186390532544379,0.058265367044609,0.514792942980987,0,0.679889307134429,0.319973873220434,0,0.876686297449546,0.379727911249924,1,1,0
YGR157W,"r_2490",2,0.999999999998741,0.999999999992705,1,0.611856754337511,0.186390532544379,0.0582654962381421,0.514792960227954,0,0.679889307134429,0.31997387322043,0,0.876686297449546,0.379727911249924,1,1,0
YGR157W,"r_2491",2,0.999999999998741,0.999999999992705,1,0.611856754337511,0.186390532544379,0.058265367044609,0.514792960227954,0,0.679889307134429,0.319973873220436,0,0.876686297449546,0.379727911249924,1,1,0
YGR157W,"r_2492",2,0.999999999998741,0.999999999992705,1,0.617944673709637,0.186390532544379,0.0594601651097535,0.514179104333822,0,0.679889307134429,0.319973873220429,0,0.876686297449546,0.379727911249924,1,1,0
YGR157W,"r_2493",2,0.999999999998741,0.999999999992705,1,0.617944673709637,0.186390532544379,0.0594601651097535,0.514179104333822,0,0.679889307134429,0.319973873220433,0,0.876686297449546,0.379727911249924,1,1,0
YGR157W,"r_2494",2,0.999999999998741,0.999999999992705,1,0.617944673709637,0.186390532544379,0.0594622757332446,0.514179763375364,0,0.679889307134429,0.31997387322043,0,0.876686297449546,0.379727911249924,1,1,0
YGR157W,"r_2495",2,0.999999999998741,0.999999999992705,1,0.617944673709637,0.186390532544379,0.0594621465397115,0.514179763375364,0,0.679889307134429,0.31997387322042,0,0.876686297449546,0.379727911249924,1,1,0
YGR170W,"r_2472",2,0.999999999998741,0.99999999999318,1,0.467572861461532,0.0384615384615385,0.024345110246167,0.223658690366671,0,0.679889307134429,0.31997453949432,0,0.876686297449546,0.493060893003774,0,0,0
YGR170W,"r_2473",2,0.999999999998741,0.99999999999318,1,0.467572861461532,0.0384615384615385,0.024345110246167,0.223658690366671,0,0.679889307134429,0.319974413091772,0,0.876686297449546,0.493060893003774,0,0,0
YGR170W,"r_2474",2,0.999999999998741,0.99999999999318,1,0.467572861461532,0.0384615384615385,0.0243453184455316,0.223658690366671,0,0.679889307134429,0.319973940704337,0,0.876686297449546,0.493060893003774,0,0,0
YGR170W,"r_2475",2,0.999999999998741,0.99999999999318,1,0.467572861461532,0.0384615384615385,0.024345110246167,0.223658690366671,0,0.679889307134429,0.319973927207588,0,0.876686297449546,0.493060893003774,0,0,0
YGR170W,"r_2476",2,0.999999999998741,0.99999999999318,1,0.467691397886228,0.0384615384615385,0.0243528076964089,0.223618828482724,0,0.679889307134429,0.319974539494321,0,0.876686297449546,0.493060893003774,0,0,0
YGR170W,"r_2477",2,0.999999999998741,0.99999999999318,1,0.467691397886228,0.0384615384615385,0.0243528076964089,0.223618828482724,0,0.679889307134429,0.319974413091686,0,0.876686297449546,0.493060893003774,0,0,0
YGR170W,"r_2478",2,0.999999999998741,0.99999999999318,1,0.467691397886228,0.0384615384615385,0.0243530158957735,0.223618957939696,0,0.679889307134429,0.319973940704316,0,0.876686297449546,0.493060893003774,0,0,0
YGR170W,"r_2479",2,0.999999999998741,0.99999999999318,1,0.467691397886228,0.0384615384615385,0.0243528076964089,0.223618957939696,0,0.679889307134429,0.31997392720758,0,0.876686297449546,0.493060893003774,0,0,0
YGR170W,"r_2480",2,0.999999999998741,0.99999999999318,1,0.421365992270268,0.0621301775147929,0.0276607454353476,0.346024950570282,0,0.679889307134429,0.319974539494321,0,0.876686297449546,0.493060893003774,0,0,0
YGR170W,"r_2481",2,0.999999999998741,0.99999999999318,1,0.421365992270268,0.0621301775147929,0.0276607454353476,0.346024950570282,0,0.679889307134429,0.319974413091831,0,0.876686297449546,0.493060893003774,0,0,0
YGR170W,"r_2482",2,0.999999999998741,0.99999999999318,1,0.421365992270268,0.0621301775147929,0.0276608349475412,0.346024950570282,0,0.679889307134429,0.319973940704358,0,0.876686297449546,0.493060893003774,0,0,0
YGR170W,"r_2483",2,0.999999999998741,0.99999999999318,1,0.421365992270268,0.0621301775147929,0.0276607454353476,0.346024950570282,0,0.679889307134429,0.319973927207598,0,0.876686297449546,0.493060893003774,0,0,0
YGR170W,"r_2484",2,0.999999999998741,0.99999999999318,1,0.421475825311944,0.0621301775147929,0.0276776071339679,0.345984415259925,0,0.679889307134429,0.31997453949432,0,0.876686297449546,0.493060893003774,0,0,0
YGR170W,"r_2485",2,0.999999999998741,0.99999999999318,1,0.421475825311944,0.0621301775147929,0.0276776071339679,0.345984415259925,0,0.679889307134429,0.319974413091731,0,0.876686297449546,0.493060893003774,0,0,0
YGR170W,"r_2486",2,0.999999999998741,0.99999999999318,1,0.421475825311944,0.0621301775147929,0.0276776966461615,0.345984544716898,0,0.679889307134429,0.319973940704361,0,0.876686297449546,0.493060893003774,0,0,0
YGR170W,"r_2487",2,0.999999999998741,0.99999999999318,1,0.421475825311944,0.0621301775147929,0.0276776071339679,0.345984544716898,0,0.679889307134429,0.319973927207593,0,0.876686297449546,0.493060893003774,0,0,0
YGR171C,"r_0730",2,0.999999999998741,0.999999999992705,1,0.433458439009161,0.0621301775147929,0.00180664276065768,0.211317506444572,0,0.679889307134429,0.319971093186953,0,0.876686297449546,0.244377087609537,0,0,0
YGR175C,"r_1010",2,0,0.999999999994317,0,0.480749706577225,0.0828402366863905,0.0173066179831465,0.486417794413206,0,0.679889307134429,0.319971093186953,0,0.876686297449546,0.198793616389897,1,1,0
YGR175C,"r_1011",2,0,0.999999999994317,0,0.481961556291292,0.0857988165680473,0.0189081623461824,0.491721063911508,0,0.679895853819162,0.31997764780735,0.00614084122306705,0.876686297449546,0.198793616389897,1,1,0
YGR177C,"r_0158",2,0.999999999998741,0.999999999992705,1,0.573762771310365,0.0502958579881657,0.0389180877896036,0.219845606705862,0,0.679889307134429,0.319971123021959,0,0.876686297449546,0.225385591133977,0,0,0
YGR177C,"r_0159",2,0.999999999998741,0.999999999992705,1,0.574042391792999,0.0517751479289941,0.0113801941740395,0.180387618174365,0,0.679889307134429,1,0,0.876686297449546,0.225385591133977,0,0,0
